name,screen_name,description,followers_count,followers_count,friends_count,listed_count,favourites_count,created_at
mynameiskaylawayla,makaylapettifor,,28,28,119,0,6234,Wed Mar 13 21:52:42 +0000 2019
steeeph,serpsteph,^0^,8,8,56,0,1230,Tue Jul 12 03:49:46 +0000 2016
Lil Uzi Javert,FGOTUS50,I love huskies but I feel like a wolf,11,11,47,1,133,Thu Jan 26 00:55:21 +0000 2017
Mack Vezina,MackVezina,Just want one viral tweet,36,36,62,0,131,Sun Mar 26 17:41:47 +0000 2017
Soobert Dobert Doo III,SuperHappyHipst,I’m a gay that loves making playlists They/Them/Their “sorry to this man” ~@kekepalmer,640,640,1353,9,28903,Sat Sep 19 00:04:10 +0000 2009
♡ + IN THE NAME OF LOVE+ ♡,ALLin4CL,"♡ “You know sometimes, people tell you how to live your life, you know girls, just rolls your eyes, shake it off and walk away” - CL ♡",123,123,283,0,45608,Mon Oct 31 21:39:13 +0000 2016
ʎǝɹpnɐ⁶𓅓,audreyyisabel,what even,102,102,257,0,8287,Thu Mar 21 04:31:43 +0000 2019
chasity⁷⁷²⁹,valentinejaewin,•.¸♡ seventeen + nct + brockhampton ♡¸.•,499,499,274,4,12795,Sat Mar 10 21:23:45 +0000 2018
Sara,ssaaraa09,,41,41,56,0,460,Wed Dec 05 22:08:36 +0000 2018
♟,albert_etc,,68,68,92,0,5910,Tue Jul 25 21:03:19 +0000 2017
🧟‍♂️,majinxbuuwT,@worstribe #LostVillage #47 #222 #GenerationWorst,303,303,511,18,15277,Sun Sep 08 19:18:26 +0000 2013
.,E10622,,11,11,231,0,1818,Tue Apr 25 06:37:01 +0000 2017
゛,PWETTYMALIK,𝙮𝙤𝙪 𝙠𝙣𝙤𝙬 𝙮𝙤𝙪 𝙖𝙧𝙚 𝙢𝙮 𝙛𝙖𝙫𝙤𝙪𝙧𝙞𝙩𝙚 𝙛𝙖𝙣𝙩𝙖𝙨𝙮 @lovesoswweet,1491,1491,1293,15,43826,Sat Jun 24 12:12:40 +0000 2017
CXMP,AustinCxmp,Producer || 404collective “Camp this shit crazy!”,414,414,445,1,15489,Thu Oct 09 01:07:13 +0000 2014
ben puente,ben_puente,ehs,205,205,222,1,741,Sat Jul 19 03:01:42 +0000 2014
Emma,Eamwillims,just little old me Emma Marie,65,65,74,0,321,Sun Dec 25 16:05:50 +0000 2016
Julienne Manson,itsmybirthday33,#SamanthaMyLord,5,5,36,0,450,Mon Oct 23 23:58:31 +0000 2017
Bee,ratchampion2019,ayo,20,20,81,0,207,Sun Apr 26 08:12:12 +0000 2020
Josh Wright,Joshwrightt,,4,4,93,0,65,Thu Apr 12 22:54:30 +0000 2018
whotfislio,whotfislio,we here and we chillin',1,1,52,0,5,Sun Apr 26 13:40:45 +0000 2020
bla,anotherevilhag,,312,312,207,1,35653,Sun Nov 03 12:58:44 +0000 2013
NR,_nancyfruiz,just chillin out me box- Niall Horan,13,13,93,0,4373,Fri Jun 28 21:59:36 +0000 2019
kelly,mindtoletters,🤐🔥🍳💤,309,309,184,8,20333,Sat Apr 02 23:55:21 +0000 2016
Darcy,darcyg04,,17,17,92,0,5227,Thu Jul 06 07:24:46 +0000 2017
ja,jajamiaow_,+ 81,250,250,364,0,19031,Sat May 21 05:45:20 +0000 2011
Yuddas,xajad_,♐️ // Ravenclaw,164,164,137,0,10792,Sun Aug 25 23:12:55 +0000 2013
zai🧚🏼,zaiiirraa,it’s not that deep,481,481,305,0,27176,Wed Apr 17 00:41:45 +0000 2013
Justa Dreamr,DreamrJusta,"#Chiefs , #Sixers , #Vegasborn , #AVFC",3,3,43,0,97,Thu Jan 02 18:26:58 +0000 2020
Lara McNaughten,laramcn1906,,6,6,16,0,48,Wed Nov 27 07:58:14 +0000 2019
Smokey The Bear,DGIXIV,"RIP Shaya & Aunt Tina// Lakers// RAW// BlackPower//215//
Indefinite hiatus from my own BS.",535,535,324,12,429,Sat Jul 13 03:38:09 +0000 2013
Alan Kevin,AlanKevin378,"IG: Alann_Kevin378

















alankevinrs738@gmail.com",34,34,746,0,13413,Thu Feb 06 02:12:00 +0000 2020
",",cg3500,you ain’t gotta love to love / check out my zine ⬇️,93,93,393,0,12442,Sat Sep 06 03:40:14 +0000 2014
aeron 👽,N0VVHEREBOY,is star wars the one with the little wizard boy?,359,359,472,0,5349,Mon Dec 23 12:05:35 +0000 2013
Sami Garcia,samigarcia,feed me,762,762,743,5,21470,Sat Apr 11 15:38:58 +0000 2009
Kay🏵✨,gxdmxthxr,𝓦𝓲𝓽𝓱 𝔂𝓸𝓾 𝓘 𝓼𝓮𝓮 𝓽𝓱𝓮 𝔀𝓸𝓻𝓵𝓭 𝓬𝓸𝓶𝓹𝓵𝓮𝓽𝓮𝓵𝔂 𝓭𝓲𝓯𝓯𝓮𝓻𝓮𝓷𝓽,92,92,108,0,54601,Tue Apr 21 03:01:07 +0000 2015
LAKERS PG,shanellesteezay,A GIRL IS A GUN,216,216,59,1,17955,Tue Jul 10 21:32:46 +0000 2012
carissa,carizzlehaney,,8,8,38,0,14,Sun Apr 26 02:44:24 +0000 2020
$olo 💫,hnnhsolo,she/her/hers,138,138,147,0,21655,Fri Jul 06 07:19:33 +0000 2018
abbs🧚🏼‍♀️,baby_aegs,like something out of a fairy tale,300,300,311,1,40891,Wed Dec 12 00:24:16 +0000 2012
Sean Taylor,Sean_Taylor3,🏴󠁧󠁢󠁥󠁮󠁧󠁿🇮🇪🇲🇹 Millwall FC,298,298,505,17,53290,Thu Jan 02 06:37:27 +0000 2014
𝒮𝑒𝓇𝑒𝓃𝒶🍒🎲,serenugh,"she do be loving harry styles doe...

ut23🤠🐄🥂",588,588,324,1,5558,Thu Jul 24 19:43:56 +0000 2014
Ben Griffith,BenGriffith55,,3,3,11,0,20,Sat Jan 04 06:44:57 +0000 2020
Ivan,Ivan40078664,,3,3,65,0,6,Thu Apr 23 21:25:26 +0000 2020
cathe,_catherinnee,,785,785,391,4,30479,Tue Jan 28 00:42:20 +0000 2014
DNA,DNA23961196,"Plant-Based Chef 🌱🖤
Artist
Animal Lover",1,1,27,0,235,Fri Sep 06 04:52:18 +0000 2019
Vivian,m3dicinebeat,@m3dicinebeat on insta,25,25,131,0,43,Thu Feb 22 05:02:28 +0000 2018
⚢onika,woopsfenty,@𝒃𝒓𝒖𝒏𝒐𝒎𝒂𝒓𝒔 • @𝒓𝒊𝒉𝒂𝒏𝒏𝒂 (ela/dela),185,185,212,0,6640,Thu Jan 31 22:20:02 +0000 2019
Lane Anderson,EmmaLaneA,i’m a mess. ya know?,69,69,98,0,1341,Thu Aug 03 06:36:12 +0000 2017
🍇,6tidemarr,don’t really know what’s going on most of the time,6,6,95,0,354,Thu Jun 29 23:57:54 +0000 2017
petepark,bypetepark,your friendly neighborhood shooter 🕸,308,308,86,2,1342,Sat Apr 01 02:21:09 +0000 2017
Chris Blanchard ✨,chrisblanch167,I talk quiet so this is my translator.  UTD 2022,214,214,680,1,26366,Tue May 17 15:36:56 +0000 2016
oliviaprigan,oliviaprigan,‼️,0,0,2,0,5,Sun Apr 26 02:53:34 +0000 2020
may,mphattaranan,,595,595,704,0,3705,Sun Apr 20 03:26:45 +0000 2014
Nadine,thankuanonymous,,6,6,7,0,7,Thu Apr 23 04:56:10 +0000 2020
Albertoish3r3,OnlyAlberto1,,24,24,303,0,16186,Sun Dec 31 21:43:48 +0000 2017
ray 🌺 #1 Lostmyhead stan,IFYOURETOOSHY,gone now by bleachers,312,312,804,5,12918,Sun Jun 02 15:10:01 +0000 2019
melissa,tncccm,cause you are not who you think you are,234,234,350,3,5276,Wed Jan 01 20:43:38 +0000 2020
zc brgr,z_bergs,super-gangster and multimillionaire,216,216,236,0,1780,Sat Jun 13 15:44:17 +0000 2015
nothing,my_lilpony,𝐵𝑒𝑎𝑟𝑓𝑎𝑐𝑒 ｜𝐷𝑟𝒆𝑎𝑚𝑏𝑜𝑦 𝑜𝑠𝑐𝑎𝑟｜𝐻𝑜𝑏𝑖,70,70,93,0,7109,Tue Apr 06 06:41:24 +0000 2010
STEEZYBERG,steezyberg,Please Wake Up.,819,819,73,7,9901,Sat May 09 17:33:21 +0000 2015
Dink,Dinkchummer,"Michael
- a high tier of lanky
- egregiously stupid
- clumsy mumbleman",0,0,76,0,2111,Thu Apr 19 04:18:51 +0000 2018
euan,edsanger7,18 / Aspiring Sports Journalist / @Arsenal / @nuggets,261,261,558,5,2305,Fri Dec 19 23:11:28 +0000 2014
kenedy sanchez,Kenedy_Sanchez_,the university of texas,250,250,194,0,7156,Mon Sep 28 00:20:31 +0000 2015
abdullah,privdullah,sommat prestige,106,106,112,0,3764,Thu Dec 26 23:19:48 +0000 2019
becca,eatmorevegpls,avocado hand is a 100% preventable injury,4,4,73,0,15,Sun Apr 26 01:17:28 +0000 2020
Sarah Nguyen,saraahnguyen,more like gods special mess,188,188,88,0,20689,Thu Apr 25 02:06:42 +0000 2013
g,hyuckomo,,272,272,937,4,56960,Sat Apr 20 01:27:05 +0000 2019
christine,christinem180,i put the fun in dysfunction,69,69,186,0,1601,Fri Jun 10 16:50:22 +0000 2016
Chess,francescagriffn,UofT. student. athlete. reader. guitar enthusiast. https://t.co/LAas6KF82t,335,335,315,0,14912,Thu Sep 06 02:09:23 +0000 2012
Cole,Akwesi_5o,I Can do what your man cannot,8,8,14,0,737,Fri Oct 23 23:31:49 +0000 2015
phoebe 🍒,phoebeoakleyy,,4,4,39,0,11,Sun Mar 18 11:18:06 +0000 2018
ninaandtheniners,ninaandthe9ers,"in joshes lane 😔
in need of mutuals and ibfs  
I am very nice 
she/her 
17 years old 
🇺🇸😔",5,5,308,0,10,Sun Apr 26 00:06:17 +0000 2020
kiera,kiera92140689,,0,0,6,0,64,Sun Apr 19 12:26:55 +0000 2020
mel Ⓥ,ameliamontess,child of the universe,919,919,488,6,12999,Mon Jul 14 02:11:56 +0000 2014
zoe 🕊,zoeIynn,18 | photography,2764,2764,714,32,123443,Sun Mar 15 20:12:33 +0000 2015
⚡️,SamuelXO_,🤯,119,119,195,0,1062,Tue Jun 30 00:22:43 +0000 2015
cassy ♡,cassaro1e,thinking abt alexa demie,138,138,188,1,6212,Wed Jul 09 21:53:17 +0000 2014
Audrey Swenson,aaaudreeee,,25,25,45,1,99,Wed Jul 18 20:35:42 +0000 2018
Allyson Almendarez,AllysonAlmonds,,25,25,168,0,3762,Sun May 14 20:00:12 +0000 2017
court 🌙,candyadvertz,"cause now i’m flying across the country, more than monthly for you",66,66,124,1,2453,Sat Jan 04 01:02:46 +0000 2020
Mama Gaia 𓂀,misssunnyhaze,222📿| vegan✨🌱| nj 🦚🌞,36,36,89,0,2588,Thu Nov 28 17:54:20 +0000 2019
miireee 🌼,mireianevii,i took some steps to be a bigger person ✧｡˖*:･,199,199,1041,1,4445,Wed Feb 08 20:36:10 +0000 2017
this is isha,this_isha,✝️ ♈️ 🎙 🎶  🇩🇴Unapologetically myself,13,13,108,0,16,Sat Apr 25 21:49:27 +0000 2020
R0M4N,SixPackBySummer,💭💭💭,32,32,351,0,2064,Sat May 24 09:39:20 +0000 2014
✰,givememywigback,boo you whore !,141,141,140,1,1894,Sat Jan 31 06:39:29 +0000 2015
🦚Dudina🦚,Dudina76528639,I’m fat lol,2,2,52,0,683,Fri Dec 20 13:49:03 +0000 2019
munk,goonmunki47,gook,130,130,1196,0,3370,Wed Feb 08 02:23:52 +0000 2017
Jadon Tucker,tucker_jadon,,5,5,19,0,3,Mon Mar 16 05:00:58 +0000 2020
Santi Rios,MrSantyRios,Jus Chillin,11,11,27,0,11,Tue Dec 09 13:30:00 +0000 2014
Paola,softskinb,Mike Oxsmal,1280,1280,1013,2,32381,Thu Aug 28 06:59:05 +0000 2014
johnny chavira,JohnnyChavira5,,10,10,30,0,55,Mon Mar 25 15:11:41 +0000 2019
Ben🕊,Ben_Ediale,@hanaaa13_ //🚀,368,368,284,3,3337,Thu Nov 07 18:58:56 +0000 2013
andres,andres84898555,,0,0,4,0,0,Sat Sep 28 00:11:51 +0000 2019
🕸,palmtears,,11,11,330,0,16,Thu Oct 20 03:54:27 +0000 2016
Archie,architaduvvada,Can’t remember the last time I cried.,13,13,33,0,12,Sat Mar 21 18:38:20 +0000 2020
lilymcevans,lilymcevans1,,0,0,21,0,11,Sat Feb 08 18:35:33 +0000 2020
amber,amberhskye,,28,28,57,0,558,Tue Aug 21 03:45:53 +0000 2018
jonah 👉👈,jonahseguin,"19. software engineer, devops engineer, full-stack web",36,36,146,0,189,Fri Jun 19 03:06:05 +0000 2015
vitøria,indieevi,café,2906,2906,4891,0,84802,Sat Jul 01 04:04:02 +0000 2017
sour apple baby ✨,lusca_mp3,so hopeless but i'm still romantic,302,302,598,2,34371,Thu Jul 23 13:32:34 +0000 2015
𝔛𝔲𝔩𝔦𝔫𝔥𝔞,perinhax,humpty dumpty,291,291,383,1,6226,Mon Jan 19 11:45:14 +0000 2015
Swordsmaster Rayd,Raysson11,Groovy individual who discusses music sometimes.,1207,1207,582,11,47404,Tue May 20 21:14:04 +0000 2014
dakota,dak0taaaaa,the world is yours💛,1032,1032,970,5,14556,Sat Jan 25 02:00:52 +0000 2014
Micaela,micaelaclode,,225,225,249,0,1849,Tue Jul 05 01:10:01 +0000 2016
mbarrosoh,mbarrosohe,✨📢🎞️🎨'94,10,10,359,0,331,Wed Feb 14 21:19:36 +0000 2018
Dan,Dan_Mulhollan,Purdue ChemE '21,199,199,192,0,8863,Sat Jun 16 14:14:54 +0000 2012
esther,bigboobyvert,hi,2,2,34,0,76,Tue Dec 24 19:14:03 +0000 2019
Brooke woodward,brookewoody13,,298,298,288,0,18376,Wed Jun 03 19:52:07 +0000 2015
kathryn,kindakathryn,ima be who the fuck i want!,8456,8456,119,71,26269,Sun Apr 07 13:52:11 +0000 2013
AC 🤙🏽,Amin_Choudhary,"Manchester United ⚽♥️
Team Breezy 🤘🏽",11960,11960,590,10,9257,Mon Dec 20 13:41:06 +0000 2010
Brey 🍃,xBreyy_,"fuck it, we move",167,167,19,0,3782,Sun Nov 23 07:58:47 +0000 2014
Pete,VIPeterbruh,hiiii,377,377,529,0,9262,Sun Jan 01 17:02:54 +0000 2012
Daddy The Beat,DaddyTheBeat,Athlète de très faible niveau. Chroniqueur du podcast @JoggingBonito,2597,2597,667,116,36236,Wed Jul 03 16:05:01 +0000 2013
Giancarlo Nannetti,GiancarloMNan,Fino Alla Fine,56,56,184,0,11852,Thu Aug 11 16:29:23 +0000 2016
𝖆𝖒𝖇𝖊𝖗,svcredstars,jake gyllenhaal's whore,1083,1083,169,17,86150,Sun Dec 18 12:00:32 +0000 2011
Andrew 🌹,RileRook,polypan antisocialite typing at 114 wpm • music: @adastramusicc,22,22,291,0,81,Mon Apr 20 03:11:50 +0000 2020
Haimes,HaimesSenpai,,122,122,89,1,1929,Thu Jan 07 08:03:24 +0000 2016
Aj🌈,Ainokallio1,🏊🏼,6,6,241,0,352,Wed Jul 26 12:12:30 +0000 2017
Malcolm McCormick,JaredToliphant,🌗,571,571,571,3,208,Fri Aug 26 04:16:19 +0000 2016
Joseph Moran,Joseph__Moran,SDHS var soccer & track,102,102,127,0,865,Fri Sep 18 03:24:52 +0000 2015
isaaaa,itsabela38,,3,3,30,0,73,Sat Sep 06 18:38:11 +0000 2014
Eleanor,ellsalexander1,,16,16,106,0,909,Mon May 13 16:59:53 +0000 2019
kimberly 👧🏿,basickimbo,ur mom is hot,38,38,82,0,72,Wed Jan 25 12:54:30 +0000 2017
latersk8r,latersk8r1,hmu I'm bored,0,0,41,0,64,Sat Apr 25 09:19:59 +0000 2020
💜✨Gia ✨💜,GiaMcIntyre6,I love Doritos and Dominic Fike😌🤚btw I also love donuts 🍩 just so you know (Harry styles✨🥰😳❤️💋 Timothée Chalamet🥰😘❤️🥰😘😍),35,35,89,0,1540,Mon Dec 09 05:21:46 +0000 2019
sam,futureoldfriend,,1525,1525,407,24,11293,Tue Nov 23 23:44:18 +0000 2010
nina jiang,ninajiang_,it’s simple,55,55,196,0,7903,Thu Dec 31 04:46:21 +0000 2015
kristionk,kristionk1,lol yikes,2,2,20,0,3,Sat Apr 25 08:15:46 +0000 2020
👁‍🗨,HeyMayaaa,,659,659,760,2,31343,Tue Oct 30 09:55:42 +0000 2012
lesley,lehhley,I miss Mac Miller,229,229,170,0,11190,Tue Jul 22 02:50:10 +0000 2014
kk,ironpig1223,,91,91,41,1,37,Sun Apr 05 20:41:07 +0000 2015
eden,cowboygubs,greasy lesbo,4,4,148,0,98,Fri Apr 24 05:03:30 +0000 2020
a,irid3scenc3,my friends got tired of my tweets on main so this is my spam twittr lol b4 u ask no im not a toxic twitter stan so hop off,11,11,56,0,38,Tue Apr 21 06:18:56 +0000 2020
Kian Reyes,KianRey92792449,Youtube - Kian Reyes,3,3,44,0,1,Sat Apr 25 06:48:58 +0000 2020
angel salguero,angelzalguero,,117,117,92,1,32540,Thu Aug 15 00:09:05 +0000 2013
alexis ✨🦋,Lilbxbylex,ya favs favorite 😋,9,9,19,0,323,Tue Mar 10 00:05:30 +0000 2020
𝚊𝚗𝚐𝚒𝚎,bbctzn,,96,96,137,2,50044,Thu Jun 30 16:49:24 +0000 2016
josie,josie18897972,,1,1,45,0,0,Sat Apr 25 06:07:30 +0000 2020
Rooster,deoxyblond,Bad tweets what more could you ask for. follow this shit to get blasted with tweets for five minutes and then I'm gone.,51,51,746,0,1506,Sat Mar 28 07:42:53 +0000 2020
Ruthie,____Ruthie_____,class of ‘21,464,464,1117,0,154673,Wed Oct 26 12:44:17 +0000 2016
Maria🐢 ☾,__mariacalderon,everything in yellow,376,376,290,1,11975,Thu May 01 04:03:28 +0000 2014
JRit📱,JRitGoDumb,The Group Chat Collective📱@chat_collective https://t.co/sykc0lN80d,381,381,195,1,10875,Thu Nov 21 02:44:06 +0000 2013
ِ,u3dumb,,0,0,5,0,0,Wed Apr 08 19:56:24 +0000 2020
autumn ♡,_aripperger,,45,45,134,0,6725,Wed Aug 15 23:43:39 +0000 2018
totally unserious,TotallyUnserio1,a content creator who mainly streams and chills :) join the discord https://t.co/MWnbe0CKCI,10,10,47,1,122,Wed Feb 26 06:03:26 +0000 2020
˘͈ᵕ˘͈,icayendo,,10,10,170,1,1205,Wed May 29 05:44:56 +0000 2019
Chris,_c_h_r_i_s_t_o,NECTAR,6,6,108,0,35,Sun Dec 03 00:50:21 +0000 2017
devon pohl,pohl_devon,,9,9,56,0,277,Mon Jan 27 12:01:48 +0000 2020
Adrian,adotvillablanca,No cringe zone | IG: adrianvillablanca,512,512,255,0,18340,Sat May 26 22:17:50 +0000 2012
di,frowgy,barʇ world . no mercy,356,356,324,2,4490,Wed Aug 07 16:17:07 +0000 2019
Justin Rashad,justinxrashad,🦋Follow my Social Media🦋 @justinxrashad,772,772,606,0,2291,Tue Jan 05 05:01:17 +0000 2016
brit,britneeiswhite,just trying to continue to be alive,541,541,100,2,8547,Wed Jul 18 05:22:25 +0000 2012
Nick Kamkari,KamkariNick,Biology/Medicine @TuftsUniversity. Interested in Plastic/Reconstructive Surgery,11,11,24,0,3,Mon Apr 13 04:24:53 +0000 2020
Gabrielle Parnell,GabrielleParne1,,1,1,6,0,194,Wed Jan 15 01:31:52 +0000 2020
𝔏𝔢𝔰++*^🦋,Iovewithoutyou,18.,865,865,693,44,19402,Thu Mar 07 14:48:48 +0000 2019
Hannah Callen,HannahCallen2,see the good in all things ✨,158,158,278,0,6543,Tue Sep 25 14:56:09 +0000 2018
shar/sakusa simp,420IWA,sex rn,179,179,167,0,14876,Sun Feb 04 17:11:33 +0000 2018
FGZI (フガジ),Fugazistudios,Illustrations and Drawings by me フガジ Photography (@jromerophoto on instagram),50,50,116,3,269,Thu Apr 18 22:29:21 +0000 2013
Nico,Artist14Lives,,1,1,54,0,18,Sun Mar 23 18:29:11 +0000 2014
sadPUTA,greyVbby,bean juice maker,145,145,421,1,17431,Tue Aug 30 03:59:32 +0000 2011
🗣💯,iluvsmokinregie,👁👃🏿👁 💪🏿👄💪🏿 🦵🏿🍆🦵🏿,21,21,126,0,3957,Tue Nov 21 23:54:55 +0000 2017
imani chambers,imanichambers8,,2,2,22,0,239,Sun Jul 28 23:43:25 +0000 2019
joni,jrukavi,21,154,154,116,4,11183,Mon May 04 03:53:10 +0000 2015
cami,camitownn,emerald green + the smiths,231,231,332,3,27714,Wed Mar 07 22:18:53 +0000 2018
smyla,smyla74937914,lol,2,2,22,0,41,Fri Apr 24 23:27:33 +0000 2020
22,ErdenMernica,,3,3,32,0,3660,Wed Jan 13 20:23:39 +0000 2016
chloblundelll,chloeeblundelll,,3,3,53,0,2159,Wed Jan 01 22:40:27 +0000 2020
faith,_durbanskies_,catalogue of modern mistakes | $durbanskies,2572,2572,3065,9,10132,Sun Sep 07 19:28:01 +0000 2014
Ben Winters,BenWint08808795,,0,0,43,0,70,Thu Jan 23 21:03:42 +0000 2020
jei yeaton,yeaton_jei,,2,2,109,0,3791,Sat Dec 07 22:15:24 +0000 2019
buttercup 🐸,hananaoohnanaa,i found a four leaf clover and my sister lost it 🍀,105,105,896,1,26794,Mon Apr 15 14:13:39 +0000 2019
em,dear4pril,"you’ve got me more than clumsy, but you’re my yellow lovely",79,79,115,9,405,Mon Nov 11 01:33:17 +0000 2019
F I R,flora_fina,aaAAAAGHHH,7,7,48,0,1416,Wed Apr 10 12:44:06 +0000 2019
nat,natdekk,🗿,26,26,42,0,52,Thu Mar 10 01:46:32 +0000 2016
nat,natdekk,🗿,26,26,42,0,52,Thu Mar 10 01:46:32 +0000 2016
bariqi,b4riqi,you can’t rewire a predisposition,66,66,344,0,5075,Mon Jun 06 10:42:43 +0000 2016
asshat,noorr56313634,🎈🎈,0,0,1,0,7,Wed Jan 22 14:28:16 +0000 2020
jariss dino,jarissdno,,67,67,222,0,19014,Tue Feb 12 06:56:06 +0000 2019
🦋 Diana 🦋,d__calderon,✨✨UCLA Nursing ‘22✨✨,542,542,482,0,7116,Sat Apr 02 22:18:00 +0000 2016
tashh,tashattewell,South Wales 🏴󠁧󠁢󠁷󠁬󠁳󠁿 UoR🎬,68,68,272,0,1249,Sun Nov 08 22:24:12 +0000 2015
jade marcell,jademarcell,,118,118,141,0,30874,Fri Jan 19 01:58:31 +0000 2018
sam:):,sannydevito,21🌸 dumb as hell💫 love my dog🌱 hate onions❌,28,28,293,0,10364,Wed May 15 15:08:30 +0000 2019
the lady from that one thing,strawberryjasi,acc for me to tweet every thought that pops into my little rat brain | 20!,0,0,30,0,57,Sun Feb 23 16:55:53 +0000 2020
carlos,Shtummy_hurts,,27,27,53,0,1011,Fri Jul 27 01:20:28 +0000 2018
ChildishFilipino,KuyaPornhub,Do love me do | BAMFam💥 | AKΩ #159,200,200,170,0,765,Fri Nov 23 09:44:03 +0000 2018
adrianna,audaciousnana,21,1092,1092,250,5,11625,Mon Jul 23 22:11:17 +0000 2012
Parker,imnotassociated,I had a dream I got twitter so then I did,43,43,112,0,3925,Fri Aug 30 18:33:55 +0000 2019
viZion 🤓🚀🌍💕,viZionvillain,villain lifestyle 🦾☄️,7,7,73,0,12,Fri Apr 24 20:41:57 +0000 2020
#9,markthecraft,". 9hearts .
. codeX sound ##
xoxo love, mark **
#!++*9ine*++*!xVv%
*in$erT gamE :) + *(N)",243,243,234,0,45,Tue Feb 07 21:29:52 +0000 2017
mia,dreamincasino,,48,48,66,0,521,Fri Jan 03 18:06:17 +0000 2020
evanwoodrum,evanwoodrum,I take pics.,17,17,176,0,306,Thu Jul 18 18:47:20 +0000 2019
$$$,balenshayagas,,112,112,104,0,4324,Fri Oct 18 22:29:18 +0000 2019
jyn @ acnh,jynbandz,"a smart idiot ✩ bi, a minor, 🇺🇸🇰🇷 ☆ immersed in dominic fike and animal crossing",55,55,266,1,14468,Mon Feb 25 02:23:40 +0000 2019
Tabby,tabitabernardus,i've over thought everything i could possibly think of,477,477,444,0,22458,Thu Jul 17 22:29:34 +0000 2014
BrokeFrog,BrokeFrog,An aspiring Youtoober on a mission with 1K SUBS! #TheFrogoat #PositiveVibrencies,42,42,130,0,5169,Thu Jan 05 10:05:10 +0000 2017
Alexa,_alexa_101,everything sucks.,17,17,61,0,125,Tue Dec 05 00:15:28 +0000 2017
i dont have a band name,idonthaveaband1,I am 14 and I want to start a band but that’s hard. I don’t have my head up in the clouds very few people go big. I have a small piano a bass and a guitar.,4,4,53,0,0,Fri Apr 24 18:54:31 +0000 2020
𝐣𝐞𝐬𝐬,calImeIover,poor stiles,4244,4244,1549,110,86529,Mon May 30 12:07:47 +0000 2016
Isaiah.a,isaiahaguillon_,,18,18,190,1,1067,Mon Jul 14 05:59:20 +0000 2014
UNDERVIEWS,underviewscom,WHERE HYPE MEETS TALENT. Based in Florida. Formerly @UNDERVIEWS. Join us on @underforumscom.,1691,1691,1409,2,9316,Mon Oct 23 01:48:22 +0000 2017
mads ✨,madsmadsyikes,yikes,33,33,72,0,4817,Fri May 12 13:57:30 +0000 2017
joe,jacqpb,she/her,2,2,15,0,53,Wed Nov 06 08:16:31 +0000 2019
alyssa,alyssagibson007,,9,9,66,0,3020,Fri Dec 22 22:40:29 +0000 2017
ella woodall🐺,ella_wwfc,🟠⚫️,48,48,1332,0,8710,Thu Feb 14 23:49:01 +0000 2019
disco audrey,st1lls0ft1sh,i hate it here,6,6,58,0,50,Fri Apr 24 17:20:17 +0000 2020
aja,AjaNewsome,16,2793,2793,1088,22,123266,Mon Nov 09 02:19:44 +0000 2015
shawty ☞,hainoyy,whacky,76,76,160,1,2269,Tue Nov 24 03:25:11 +0000 2015
abcdaniel,n_advincula,mervin is autistic,3,3,163,0,67,Wed Apr 10 17:04:53 +0000 2019
Zoë,greatvaluezoe,idk,6,6,194,0,219,Fri Apr 24 16:46:14 +0000 2020
cwopie,chloedenx,ଘ(੭｡• ᵕ •｡)੭,5,5,166,0,2801,Tue Jul 02 00:20:58 +0000 2019
ari,airpersonified,"I got the spirit for twitter just no one cares and that is ok
$lilgoofy2point0",17,17,161,0,17386,Tue Sep 17 13:03:28 +0000 2019
sezenmas,SezMascarinas,🦸🏻‍♂️,250,250,407,0,13578,Sun Feb 14 20:57:10 +0000 2016
ROAD TO 99 ATAR,rocco_arce,laminar flow,8,8,221,0,290,Wed Mar 14 07:23:26 +0000 2018
gianna kozar,giannakozar1,stay positive🦋✨🧚🏼‍♀️🌙🪐☮️🔮,44,44,81,0,217,Fri Dec 27 20:07:27 +0000 2019
✧･ﾟ,yasminbayad,"take the odds, I'll keep dreaming - BH
































ig fanpage - @qveenmulti",62,62,142,0,752,Mon Dec 23 03:12:55 +0000 2019
Judy L,juudddyyyy,cookie photographer irl,146,146,146,0,13590,Sun Jul 12 05:02:44 +0000 2009
AnTiCyNicAL,AnTiCyNicAL1,I wanna talk about any sh*t under the sun 😁,14,14,261,0,2840,Sat Jun 23 20:00:46 +0000 2018
Thaemes Bielen,Thaemes,,34,34,111,0,79,Thu Feb 17 09:54:07 +0000 2011
Ab,pineabbyle,she//her,443,443,685,1,5084,Mon Aug 26 18:35:24 +0000 2013
Dylan Skov,skov_dylan,,13,13,39,0,69,Sun Jan 13 15:04:14 +0000 2019
lil american bum,lilamericanbum,l.a.b,23,23,470,0,52,Sun Nov 25 14:15:04 +0000 2018
